  2.00609940227E-01  1.63646305875E+00  5.75464362796E-01  3.12929988536E-01
  2.08791724158E-01  1.62312849453E+00  5.70509068644E-01  3.10208490578E-01
  2.16985778629E-01  1.60988283051E+00  5.65577281239E-01  3.07499001037E-01
  2.25192122042E-01  1.59672563569E+00  5.60668958102E-01  3.04801508771E-01
  2.33410772828E-01  1.58365648003E+00  5.55784056570E-01  3.02116002513E-01
  2.41641749445E-01  1.57067493442E+00  5.50922533793E-01  2.99442470876E-01
  2.49885070377E-01  1.55778057070E+00  5.46084346741E-01  2.96780902349E-01
  2.58140754139E-01  1.54497296170E+00  5.41269452200E-01  2.94131285298E-01
  2.66408819272E-01  1.53225168120E+00  5.36477806773E-01  2.91493607970E-01
  2.74689284343E-01  1.51961630394E+00  5.31709366885E-01  2.88867858487E-01
  2.82982167950E-01  1.50706640566E+00  5.26964088777E-01  2.86254024852E-01
  2.91287488718E-01  1.49460156305E+00  5.22241928516E-01  2.83652094943E-01
  2.99605265299E-01  1.48222135383E+00  5.17542841985E-01  2.81062056519E-01
  3.07935516373E-01  1.46992535667E+00  5.12866784893E-01  2.78483897215E-01
  3.16278260648E-01  1.45771315127E+00  5.08213712771E-01  2.75917604549E-01
  3.24633516862E-01  1.44558431829E+00  5.03583580975E-01  2.73363165912E-01
  3.33001303780E-01  1.43353843944E+00  4.98976344684E-01  2.70820568579E-01
  3.41381640192E-01  1.42157509742E+00  4.94391958905E-01  2.68289799700E-01
  3.49774544922E-01  1.40969387594E+00  4.89830378469E-01  2.65770846307E-01
  3.58180036818E-01  1.39789435974E+00  4.85291558038E-01  2.63263695310E-01
  3.66598134757E-01  1.38617613459E+00  4.80775452100E-01  2.60768333499E-01
  3.75028857645E-01  1.37453878726E+00  4.76282014971E-01  2.58284747542E-01
  3.83472224417E-01  1.36298190559E+00  4.71811200800E-01  2.55812923989E-01
  3.91928254034E-01  1.35150507843E+00  4.67362963565E-01  2.53352849269E-01
  4.00396965488E-01  1.34010789570E+00  4.62937257077E-01  2.50904509689E-01
  4.08878377799E-01  1.32878994834E+00  4.58534034979E-01  2.48467891440E-01
  4.17372510014E-01  1.31755082835E+00  4.54153250748E-01  2.46042980591E-01
  4.25879381209E-01  1.30639012879E+00  4.49794857694E-01  2.43629763090E-01
  4.34399010490E-01  1.29530744377E+00  4.45458808965E-01  2.41228224770E-01
  4.42931416991E-01  1.28430236849E+00  4.41145057544E-01  2.38838351340E-01
  4.51476619875E-01  1.27337449917E+00  4.36853556250E-01  2.36460128393E-01
  4.60034638331E-01  1.26252343314E+00  4.32584257742E-01  2.34093541403E-01
  4.68605491581E-01  1.25174876880E+00  4.28337114516E-01  2.31738575724E-01
  4.77189198874E-01  1.24105010561E+00  4.24112078911E-01  2.29395216593E-01
  4.85785779486E-01  1.23042704413E+00  4.19909103105E-01  2.27063449128E-01
  4.94395252725E-01  1.21987918600E+00  4.15728139116E-01  2.24743258328E-01
  5.03017637926E-01  1.20940613396E+00  4.11569138808E-01  2.22434629075E-01
  5.11652954454E-01  1.19900749183E+00  4.07432053887E-01  2.20137546134E-01
  5.20301221703E-01  1.18868286455E+00  4.03316835903E-01  2.17851994152E-01
  5.28962459094E-01  1.17843185812E+00  3.99223436253E-01  2.15577957656E-01
  5.37636686080E-01  1.16825407970E+00  3.95151806179E-01  2.13315421061E-01
  5.46323922143E-01  1.15814913751E+00  3.91101896772E-01  2.11064368661E-01
  5.55024186791E-01  1.14811664091E+00  3.87073658970E-01  2.08824784634E-01
  5.63737499565E-01  1.13815620038E+00  3.83067043560E-01  2.06596653043E-01
  5.72463880033E-01  1.12826742748E+00  3.79082001182E-01  2.04379957833E-01
  5.81203347794E-01  1.11844993494E+00  3.75118482324E-01  2.02174682834E-01
  5.89955922474E-01  1.10870333658E+00  3.71176437328E-01  1.99980811760E-01
  5.98721623732E-01  1.09902724737E+00  3.67255816389E-01  1.97798328208E-01
  6.07500471253E-01  1.08942128340E+00  3.63356569555E-01  1.95627215661E-01
  6.16292484754E-01  1.07988506191E+00  3.59478646730E-01  1.93467457487E-01
  6.25097683979E-01  1.07041820125E+00  3.55621997676E-01  1.91319036938E-01
  6.33916088705E-01  1.06102032093E+00  3.51786572008E-01  1.89181937151E-01
  6.42747718735E-01  1.05169104161E+00  3.47972319203E-01  1.87056141151E-01
  6.51592593905E-01  1.04242998508E+00  3.44179188595E-01  1.84941631845E-01
  6.60450734079E-01  1.03323677428E+00  3.40407129378E-01  1.82838392028E-01
  6.69322159150E-01  1.02411103332E+00  3.36656090608E-01  1.80746404383E-01
  6.78206889042E-01  1.01505238745E+00  3.32926021203E-01  1.78665651475E-01
  6.87104943710E-01  1.00606046307E+00  3.29216869944E-01  1.76596115760E-01
  6.96016343137E-01  9.97134887774E-01  3.25528585476E-01  1.74537779579E-01
  7.04941107337E-01  9.88275290277E-01  3.21861116309E-01  1.72490625159E-01
  7.13879256352E-01  9.79481300486E-01  3.18214410819E-01  1.70454634618E-01
  7.22830810258E-01  9.70752549468E-01  3.14588417249E-01  1.68429789958E-01
  7.31795789158E-01  9.62088669460E-01  3.10983083712E-01  1.66416073072E-01
  7.40774213186E-01  9.53489293874E-01  3.07398358188E-01  1.64413465739E-01
  7.49766102505E-01  9.44954057296E-01  3.03834188528E-01  1.62421949629E-01
  7.58771477312E-01  9.36482595490E-01  3.00290522455E-01  1.60441506297E-01
  7.67790357829E-01  9.28074545399E-01  2.96767307563E-01  1.58472117191E-01
  7.76822764312E-01  9.19729545149E-01  2.93264491321E-01  1.56513763646E-01
  7.85868717048E-01  9.11447234049E-01  2.89782021071E-01  1.54566426889E-01
  7.94928236350E-01  9.03227252596E-01  2.86319844031E-01  1.52630088034E-01
  8.04001342567E-01  8.95069242475E-01  2.82877907296E-01  1.50704728087E-01
  8.13088056074E-01  8.86972846561E-01  2.79456157838E-01  1.48790327945E-01
  8.22188397279E-01  8.78937708922E-01  2.76054542508E-01  1.46886868394E-01
  8.31302386620E-01  8.70963474820E-01  2.72673008035E-01  1.44994330113E-01
  8.40430044565E-01  8.63049790713E-01  2.69311501032E-01  1.43112693671E-01
  8.49571391615E-01  8.55196304259E-01  2.65969967991E-01  1.41241939530E-01
  8.58726448298E-01  8.47402664315E-01  2.62648355289E-01  1.39382048043E-01
  8.67895235177E-01  8.39668520939E-01  2.59346609184E-01  1.37532999456E-01
  8.77077772842E-01  8.31993525395E-01  2.56064675823E-01  1.35694773908E-01
  8.86274081916E-01  8.24377330149E-01  2.52802501236E-01  1.33867351430E-01
  8.95484183053E-01  8.16819588877E-01  2.49560031341E-01  1.32050711947E-01
  9.04708096938E-01  8.09319956462E-01  2.46337211946E-01  1.30244835276E-01
  9.13945844285E-01  8.01878088998E-01  2.43133988745E-01  1.28449701131E-01
  9.23197445841E-01  7.94493643788E-01  2.39950307326E-01  1.26665289119E-01
  9.32462922384E-01  7.87166279352E-01  2.36786113166E-01  1.24891578739E-01
  9.41742294724E-01  7.79895655422E-01  2.33641351636E-01  1.23128549390E-01
  9.51035583699E-01  7.72681432947E-01  2.30515968000E-01  1.21376180361E-01
  9.60342810181E-01  7.65523274092E-01  2.27409907418E-01  1.19634450841E-01
  9.69663995074E-01  7.58420842241E-01  2.24323114945E-01  1.17903339912E-01
  9.78999159310E-01  7.51373801998E-01  2.21255535532E-01  1.16182826553E-01
  9.88348323855E-01  7.44381819189E-01  2.18207114031E-01  1.14472889642E-01
  9.97711509707E-01  7.37444560861E-01  2.15177795191E-01  1.12773507951E-01
  1.00708873789E+00  7.30561695285E-01  2.12167523662E-01  1.11084660150E-01
  1.01648002947E+00  7.23732891954E-01  2.09176243996E-01  1.09406324808E-01
  1.02588540554E+00  7.16957821590E-01  2.06203900647E-01  1.07738480391E-01
  1.03530488721E+00  7.10236156140E-01  2.03250437974E-01  1.06081105264E-01
  1.04473849565E+00  7.03567568777E-01  2.00315800238E-01  1.04434177690E-01
  1.05418625204E+00  6.96951733905E-01  1.97399931609E-01  1.02797675833E-01
  1.06364817759E+00  6.90388327155E-01  1.94502776163E-01  1.01171577754E-01
  1.07312429357E+00  6.83877025388E-01  1.91624277884E-01  9.95558614167E-02
  1.08261462124E+00  6.77417506698E-01  1.88764380665E-01  9.79505046828E-02
  1.09211918193E+00  6.71009450409E-01  1.85923028312E-01  9.63554853160E-02
  1.10163799697E+00  6.64652537078E-01  1.83100164540E-01  9.47707809808E-02
  1.11117108776E+00  6.58346448494E-01  1.80295732977E-01  9.31963692430E-02
  1.12071847569E+00  6.52090867680E-01  1.77509677166E-01  9.16322275705E-02
  1.13028018221E+00  6.45885478894E-01  1.74741940565E-01  9.00783333335E-02
  1.13985622880E+00  6.39729967628E-01  1.71992466548E-01  8.85346638045E-02
  1.14944663695E+00  6.33624020610E-01  1.69261198406E-01  8.70011961595E-02
  1.15905142821E+00  6.27567325804E-01  1.66548079349E-01  8.54779074778E-02
  1.16867062416E+00  6.21559572408E-01  1.63853052506E-01  8.39647747423E-02
  1.17830424638E+00  6.15600450860E-01  1.61176060928E-01  8.24617748407E-02
  1.18795231653E+00  6.09689652832E-01  1.58517047587E-01  8.09688845648E-02
  1.19761485625E+00  6.03826871236E-01  1.55875955379E-01  7.94860806120E-02
  1.20729188727E+00  5.98011800219E-01  1.53252727124E-01  7.80133395850E-02
  1.21698343131E+00  5.92244135168E-01  1.50647305566E-01  7.65506379924E-02
  1.22668951013E+00  5.86523572706E-01  1.48059633378E-01  7.50979522491E-02
  1.23641014554E+00  5.80849810696E-01  1.45489653159E-01  7.36552586770E-02
  1.24614535936E+00  5.75222548239E-01  1.42937307438E-01  7.22225335052E-02
  1.25589517346E+00  5.69641485673E-01  1.40402538674E-01  7.07997528701E-02
  1.26565960974E+00  5.64106324577E-01  1.37885289257E-01  6.93868928165E-02
  1.27543869012E+00  5.58616767766E-01  1.35385501509E-01  6.79839292977E-02
  1.28523243657E+00  5.53172519295E-01  1.32903117686E-01  6.65908381758E-02
  1.29504087109E+00  5.47773284457E-01  1.30438079980E-01  6.52075952224E-02
  1.30486401569E+00  5.42418769783E-01  1.27990330518E-01  6.38341761189E-02
  1.31470189245E+00  5.37108683043E-01  1.25559811362E-01  6.24705564569E-02
  1.32455452345E+00  5.31842733244E-01  1.23146464517E-01  6.11167117388E-02
  1.33442193083E+00  5.26620630632E-01  1.20750231923E-01  5.97726173783E-02
  1.34430413674E+00  5.21442086689E-01  1.18371055464E-01  5.84382487007E-02
  1.35420116338E+00  5.16306814136E-01  1.16008876963E-01  5.71135809431E-02
  1.36411303298E+00  5.11214526929E-01  1.13663638189E-01  5.57985892556E-02
  1.37403976779E+00  5.06164940263E-01  1.11335280854E-01  5.44932487011E-02
  1.38398139012E+00  5.01157770567E-01  1.09023746613E-01  5.31975342560E-02
  1.39393792228E+00  4.96192735506E-01  1.06728977072E-01  5.19114208107E-02
  1.40390938664E+00  4.91269553982E-01  1.04450913781E-01  5.06348831700E-02
  1.41389580560E+00  4.86387946131E-01  1.02189498242E-01  4.93678960537E-02
  1.42389720157E+00  4.81547633321E-01  9.99446719041E-02  4.81104340968E-02
  1.43391359703E+00  4.76748338158E-01  9.77163761708E-02  4.68624718503E-02
  1.44394501447E+00  4.71989784477E-01  9.55045523961E-02  4.56239837816E-02
  1.45399147641E+00  4.67271697348E-01  9.33091418885E-02  4.43949442749E-02
  1.46405300543E+00  4.62593803071E-01  9.11300859112E-02  4.31753276315E-02
  1.47412962411E+00  4.57955829179E-01  8.89673256836E-02  4.19651080709E-02
  1.48422135509E+00  4.53357504434E-01  8.68208023823E-02  4.07642597307E-02
  1.49432822103E+00  4.48798558826E-01  8.46904571427E-02  3.95727566672E-02
  1.50445024463E+00  4.44278723577E-01  8.25762310595E-02  3.83905728561E-02
  1.51458744862E+00  4.39797731134E-01  8.04780651887E-02  3.72176821931E-02
  1.52473985578E+00  4.35355315173E-01  7.83959005480E-02  3.60540584939E-02
  1.53490748889E+00  4.30951210593E-01  7.63296781187E-02  3.48996754952E-02
  1.54509037080E+00  4.26585153522E-01  7.42793388464E-02  3.37545068549E-02
  1.55528852437E+00  4.22256881309E-01  7.22448236424E-02  3.26185261528E-02
  1.56550197251E+00  4.17966132526E-01  7.02260733849E-02  3.14917068911E-02
  1.57573073816E+00  4.13712646970E-01  6.82230289201E-02  3.03740224949E-02
  1.58597484428E+00  4.09496165654E-01  6.62356310637E-02  2.92654463124E-02
  1.59623431389E+00  4.05316430814E-01  6.42638206016E-02  2.81659516161E-02
  1.60650917003E+00  4.01173185905E-01  6.23075382915E-02  2.70755116026E-02
  1.61679943577E+00  3.97066175597E-01  6.03667248639E-02  2.59940993936E-02
  1.62710513422E+00  3.92995145777E-01  5.84413210234E-02  2.49216880364E-02
  1.63742628852E+00  3.88959843546E-01  5.65312674498E-02  2.38582505042E-02
  1.64776292187E+00  3.84960017221E-01  5.46365047995E-02  2.28037596966E-02
  1.65811505746E+00  3.80995416329E-01  5.27569737065E-02  2.17581884406E-02
  1.66848271856E+00  3.77065791607E-01  5.08926147834E-02  2.07215094906E-02
  1.67886592844E+00  3.73170895004E-01  4.90433686233E-02  1.96936955292E-02
  1.68926471042E+00  3.69310479674E-01  4.72091758002E-02  1.86747191679E-02
  1.69967908787E+00  3.65484299981E-01  4.53899768708E-02  1.76645529472E-02
  1.71010908416E+00  3.61692111490E-01  4.35857123752E-02  1.66631693376E-02
  1.72055472272E+00  3.57933670972E-01  4.17963228385E-02  1.56705407398E-02
  1.73101602701E+00  3.54208736398E-01  4.00217487719E-02  1.46866394856E-02
  1.74149302053E+00  3.50517066943E-01  3.82619306736E-02  1.37114378382E-02
  1.75198572680E+00  3.46858422975E-01  3.65168090306E-02  1.27449079927E-02
  1.76249416939E+00  3.43232566064E-01  3.47863243191E-02  1.17870220769E-02
  1.77301837191E+00  3.39639258973E-01  3.30704170066E-02  1.08377521518E-02
  1.78355835798E+00  3.36078265657E-01  3.13690275522E-02  9.89707021202E-03
  1.79411415127E+00  3.32549351266E-01  2.96820964085E-02  8.96494818653E-03
  1.80468577550E+00  3.29052282138E-01  2.80095640223E-02  8.04135793912E-03
  1.81527325441E+00  3.25586825799E-01  2.63513708363E-02  7.12627126899E-03
  1.82587661177E+00  3.22152750963E-01  2.47074572897E-02  6.21965991138E-03
  1.83649587140E+00  3.18749827526E-01  2.30777638199E-02  5.32149553808E-03
  1.84713105715E+00  3.15377826569E-01  2.14622308634E-02  4.43174975803E-03
  1.85778219290E+00  3.12036520351E-01  1.98607988571E-02  3.55039411792E-03
  1.86844930257E+00  3.08725682312E-01  1.82734082394E-02  2.67740010276E-03
  1.87913241012E+00  3.05445087066E-01  1.66999994515E-02  1.81273913645E-03
  1.88983153955E+00  3.02194510404E-01  1.51405129386E-02  9.56382582390E-04
  1.90054671487E+00  2.98973729289E-01  1.35948891509E-02  1.08301744051E-04
  1.91127796016E+00  2.95782521853E-01  1.20630685451E-02 -7.31532134419E-04
  1.92202529952E+00  2.92620667397E-01  1.05449915853E-02 -1.56314786761E-03
  1.93278875708E+00  2.89487946388E-01  9.04059874420E-03 -2.38657432824E-03
  1.94356835701E+00  2.86384140458E-01  7.54983050453E-03 -3.20184044658E-03
  1.95436412353E+00  2.83309032399E-01  6.07262735998E-03 -4.00897520985E-03
  1.96517608089E+00  2.80262406163E-01  4.60892981649E-03 -4.80800766159E-03
  1.97600425335E+00  2.77244046861E-01  3.15867839341E-03 -5.59896690109E-03
  1.98684866525E+00  2.74253740755E-01  1.72181362470E-03 -6.38188208276E-03
  1.99770934094E+00  2.71291275265E-01  2.98276060045E-04 -7.15678241555E-03
  2.00858630480E+00  2.68356438956E-01 -1.11199373389E-03 -7.92369716230E-03
  2.01947958127E+00  2.65449021544E-01 -2.50905517234E-03 -8.68265563915E-03
  2.03038919481E+00  2.62568813890E-01 -3.89296765125E-03 -9.43368721496E-03
  2.04131516992E+00  2.59715607996E-01 -5.26379054610E-03 -1.01768213106E-02
  2.05225753114E+00  2.56889197009E-01 -6.62158321075E-03 -1.09120873985E-02
  2.06321630305E+00  2.54089375209E-01 -7.96640497627E-03 -1.16395150018E-02
  2.07419151025E+00  2.51315938015E-01 -9.29831514973E-03 -1.23591336938E-02
  2.08518317740E+00  2.48568681978E-01 -1.06173730131E-02 -1.30709730977E-02
  2.09619132918E+00  2.45847404780E-01 -1.19236378221E-02 -1.37750628854E-02
  2.10721599032E+00  2.43151905231E-01 -1.32171688049E-02 -1.44714327770E-02
  2.11825718557E+00  2.40481983264E-01 -1.44980251611E-02 -1.51601125408E-02
  2.12931493973E+00  2.37837439939E-01 -1.57662660607E-02 -1.58411319916E-02
  2.14038927763E+00  2.35218077433E-01 -1.70219506424E-02 -1.65145209911E-02
  2.15148022415E+00  2.32623699040E-01 -1.82651380131E-02 -1.71803094466E-02
  2.16258780419E+00  2.30054109172E-01 -1.94958872465E-02 -1.78385273105E-02
  2.17371204270E+00  2.27509113350E-01 -2.07142573817E-02 -1.84892045800E-02
  2.18485296467E+00  2.24988518205E-01 -2.19203074225E-02 -1.91323712959E-02
  2.19601059511E+00  2.22492131475E-01 -2.31140963360E-02 -1.97680575424E-02
  2.20718495908E+00  2.20019762001E-01 -2.42956830511E-02 -2.03962934464E-02
  2.21837608169E+00  2.17571219726E-01 -2.54651264584E-02 -2.10171091766E-02
  2.22958398805E+00  2.15146315690E-01 -2.66224854078E-02 -2.16305349432E-02
  2.24080870335E+00  2.12744862029E-01 -2.77678187083E-02 -2.22366009969E-02
  2.25205025279E+00  2.10366671971E-01 -2.89011851265E-02 -2.28353376285E-02
  2.26330866162E+00  2.08011559833E-01 -3.00226433853E-02 -2.34267751682E-02
  2.27458395512E+00  2.05679341020E-01 -3.11322521632E-02 -2.40109439849E-02
  2.28587615862E+00  2.03369832020E-01 -3.22300700928E-02 -2.45878744856E-02
  2.29718529748E+00  2.01082850401E-01 -3.33161557598E-02 -2.51575971146E-02
  2.30851139710E+00  1.98818214810E-01 -3.43905677020E-02 -2.57201423531E-02
  2.31985448290E+00  1.96575744967E-01 -3.54533644081E-02 -2.62755407184E-02
  2.33121458037E+00  1.94355261666E-01 -3.65046043163E-02 -2.68238227631E-02
  2.34259171503E+00  1.92156586769E-01 -3.75443458137E-02 -2.73650190747E-02
  2.35398591241E+00  1.89979543204E-01 -3.85726472348E-02 -2.78991602748E-02
  2.36539719812E+00  1.87823954960E-01 -3.95895668604E-02 -2.84262770184E-02
  2.37682559778E+00  1.85689647089E-01 -4.05951629170E-02 -2.89463999934E-02
  2.38827113705E+00  1.83576445696E-01 -4.15894935748E-02 -2.94595599196E-02
  2.39973384164E+00  1.81484177942E-01 -4.25726169474E-02 -2.99657875484E-02
  2.41121373730E+00  1.79412672037E-01 -4.35445910904E-02 -3.04651136621E-02
  2.42271084980E+00  1.77361757240E-01 -4.45054740003E-02 -3.09575690729E-02
  2.43422520497E+00  1.75331263853E-01 -4.54553236132E-02 -3.14431846226E-02
  2.44575682867E+00  1.73321023219E-01 -4.63941978041E-02 -3.19219911816E-02
  2.45730574680E+00  1.71330867719E-01 -4.73221543857E-02 -3.23940196485E-02
  2.46887198528E+00  1.69360630770E-01 -4.82392511071E-02 -3.28593009493E-02
  2.48045557010E+00  1.67410146817E-01 -4.91455456529E-02 -3.33178660367E-02
  2.49205652728E+00  1.65479251338E-01 -5.00410956422E-02 -3.37697458896E-02
  2.50367488286E+00  1.63567780832E-01 -5.09259586272E-02 -3.42149715122E-02
  2.51531066295E+00  1.61675572823E-01 -5.18001920926E-02 -3.46535739333E-02
  2.52696389366E+00  1.59802465852E-01 -5.26638534541E-02 -3.50855842058E-02
  2.53863460118E+00  1.57948299476E-01 -5.35170000575E-02 -3.55110334060E-02
  2.55032281171E+00  1.56112914264E-01 -5.43596891778E-02 -3.59299526328E-02
  2.56202855151E+00  1.54296151794E-01 -5.51919780178E-02 -3.63423730071E-02
  2.57375184686E+00  1.52497854649E-01 -5.60139237074E-02 -3.67483256710E-02
  2.58549272410E+00  1.50717866415E-01 -5.68255833022E-02 -3.71478417872E-02
  2.59725120958E+00  1.48956031677E-01 -5.76270137828E-02 -3.75409525386E-02
  2.60902732973E+00  1.47212196016E-01 -5.84182720536E-02 -3.79276891268E-02
  2.62082111098E+00  1.45486206004E-01 -5.91994149415E-02 -3.83080827724E-02
  2.63263257982E+00  1.43777909204E-01 -5.99704991955E-02 -3.86821647137E-02
  2.64446176278E+00  1.42087154164E-01 -6.07315814848E-02 -3.90499662060E-02
  2.65630868643E+00  1.40413790412E-01 -6.14827183986E-02 -3.94115185213E-02
  2.66817337737E+00  1.38757668459E-01 -6.22239664447E-02 -3.97668529471E-02
  2.68005586225E+00  1.37118639789E-01 -6.29553820482E-02 -4.01160007863E-02
  2.69195616775E+00  1.35496556857E-01 -6.36770215512E-02 -4.04589933559E-02
  2.70387432061E+00  1.33891273091E-01 -6.43889412109E-02 -4.07958619867E-02
  2.71581034758E+00  1.32302642880E-01 -6.50911971995E-02 -4.11266380224E-02
  2.72776427548E+00  1.30730521576E-01 -6.57838456024E-02 -4.14513528193E-02
  2.73973613115E+00  1.29174765492E-01 -6.64669424177E-02 -4.17700377448E-02
  2.75172594148E+00  1.27635231892E-01 -6.71405435549E-02 -4.20827241776E-02
  2.76373373339E+00  1.26111778993E-01 -6.78047048342E-02 -4.23894435065E-02
  2.77575953386E+00  1.24604265961E-01 -6.84594819852E-02 -4.26902271296E-02
  2.78780336988E+00  1.23112552905E-01 -6.91049306463E-02 -4.29851064542E-02
  2.79986526852E+00  1.21636500874E-01 -6.97411063632E-02 -4.32741128952E-02
  2.81194525685E+00  1.20175971857E-01 -7.03680645883E-02 -4.35572778752E-02
  2.82404336202E+00  1.18730828775E-01 -7.09858606796E-02 -4.38346328236E-02
  2.83615961118E+00  1.17300935477E-01 -7.15945498999E-02 -4.41062091756E-02
  2.84829403155E+00  1.15886156741E-01 -7.21941874155E-02 -4.43720383717E-02
  2.86044665039E+00  1.14486358267E-01 -7.27848282955E-02 -4.46321518570E-02
  2.87261749498E+00  1.13101406674E-01 -7.33665275107E-02 -4.48865810806E-02
  2.88480659266E+00  1.11731169494E-01 -7.39393399330E-02 -4.51353574946E-02
  2.89701397081E+00  1.10375515174E-01 -7.45033203337E-02 -4.53785125538E-02
  2.90923965684E+00  1.09034313066E-01 -7.50585233834E-02 -4.56160777146E-02
  2.92148367820E+00  1.07707433425E-01 -7.56050036506E-02 -4.58480844346E-02
  2.93374606240E+00  1.06394747409E-01 -7.61428156008E-02 -4.60745641715E-02
  2.94602683697E+00  1.05096127068E-01 -7.66720135955E-02 -4.62955483831E-02
  2.95832602950E+00  1.03811445347E-01 -7.71926518917E-02 -4.65110685258E-02
  2.97064366761E+00  1.02540576077E-01 -7.77047846405E-02 -4.67211560543E-02
  2.98297977896E+00  1.01283393973E-01 -7.82084658863E-02 -4.69258424211E-02
  2.99533439125E+00  1.00039774630E-01 -7.87037495661E-02 -4.71251590752E-02
  3.00770753224E+00  9.88095945168E-02 -7.91906895084E-02 -4.73191374619E-02
  3.02009922971E+00  9.75927309751E-02 -7.96693394324E-02 -4.75078090219E-02
  3.03250951149E+00  9.63890622121E-02 -8.01397529470E-02 -4.76912051908E-02
  3.04493840546E+00  9.51984672975E-02 -8.06019835500E-02 -4.78693573979E-02
  3.05738593951E+00  9.40208261585E-02 -8.10560846271E-02 -4.80422970660E-02
  3.06985214163E+00  9.28560195756E-02 -8.15021094513E-02 -4.82100556104E-02
  3.08233703979E+00  9.17039291775E-02 -8.19401111818E-02 -4.83726644385E-02
  3.09484066203E+00  9.05644374364E-02 -8.23701428630E-02 -4.85301549488E-02
  3.10736303645E+00  8.94374276635E-02 -8.27922574241E-02 -4.86825585301E-02
  3.11990419116E+00  8.83227840034E-02 -8.32065076777E-02 -4.88299065612E-02
  3.13246415432E+00  8.72203914294E-02 -8.36129463194E-02 -4.89722304099E-02
  3.14504295416E+00  8.61301357380E-02 -8.40116259268E-02 -4.91095614325E-02
  3.15764061890E+00  8.50519035438E-02 -8.44025989584E-02 -4.92419309727E-02
  3.17025717686E+00  8.39855822739E-02 -8.47859177533E-02 -4.93693703614E-02
  3.18289265636E+00  8.29310601620E-02 -8.51616345300E-02 -4.94919109157E-02
  3.19554708578E+00  8.18882262428E-02 -8.55298013855E-02 -4.96095839382E-02
  3.20822049354E+00  8.08569703463E-02 -8.58904702950E-02 -4.97224207163E-02
  3.22091290810E+00  7.98374089264E-02 -8.62436763055E-02 -4.98304492143E-02
  3.23362435798E+00  7.88297078914E-02 -8.65894507318E-02 -4.99336966650E-02
  3.24635487170E+00  7.78331761419E-02 -8.69278886120E-02 -5.00322028541E-02
  3.25910447788E+00  7.68477117688E-02 -8.72590410737E-02 -5.01259989338E-02
  3.27187320513E+00  7.58732134899E-02 -8.75829591301E-02 -5.02151160398E-02
  3.28466108215E+00  7.49095806498E-02 -8.78996936785E-02 -5.02995852905E-02
  3.29746813764E+00  7.39567132202E-02 -8.82092954991E-02 -5.03794377866E-02
  3.31029440037E+00  7.30145117992E-02 -8.85118152547E-02 -5.04547046100E-02
  3.32313989914E+00  7.20828776114E-02 -8.88073034889E-02 -5.05254168229E-02
  3.33600466281E+00  7.11617125077E-02 -8.90958106259E-02 -5.05916054677E-02
  3.34888872027E+00  7.02509189647E-02 -8.93773869686E-02 -5.06533015656E-02
  3.36179210045E+00  6.93504000844E-02 -8.96520826986E-02 -5.07105361163E-02
  3.37471483233E+00  6.84600595943E-02 -8.99199478745E-02 -5.07633400970E-02
  3.38765694493E+00  6.75798018463E-02 -9.01810324311E-02 -5.08117444617E-02
  3.40061846733E+00  6.67095318168E-02 -9.04353861787E-02 -5.08557801406E-02
  3.41359942862E+00  6.58491551058E-02 -9.06830588020E-02 -5.08954780395E-02
